match_id,league_code,home_team,away_team,asian_open_line,asian_close_line,asian_line_change,line_movement_type,hw_movement_type,lw_movement_type,combined_signal,behavior_label
abf9f5ae93eb,ISA,萨索洛,桑普多利亚,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,假动作盘口
22e8b8a3b9fa,LLG,巴列卡诺,格兰纳达,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
c4661e79708b,LLG,加的斯,奥萨苏纳,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
17f13faf6086,ISA,萨勒尼塔纳,罗马,-1.0,-0.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
dbcdf8865cbd,FL1,兰斯,巴黎圣日尔曼,-2.0,-2.25,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
75b9d9a5c44c,ISA,AC米兰,卡利亚里,1.0,1.5,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
0ec99af054f6,LLG,马德里竞技,比利亚雷亚尔,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
5b50f0611eb0,FL1,洛里昂,里尔,-0.25,-0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
5afcab39f1ec,EPL,水晶宫,托特纳姆热刺,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
96d4312c93ab,ISA,恩波利,威尼斯,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
f15605efc289,BUN,勒沃库森,多特蒙德,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
cb49f55165b0,BUN,柏林联合,奥格斯堡,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e4489c361c53,BUN,弗赖堡,科隆,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
158939dee26c,BUN,霍芬海姆,美因茨,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
c966d8f51aac,BUN,菲尔特,沃尔夫斯堡,-0.75,-1.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
78ad120858dc,EPL,阿森纳,诺维奇,1.25,1.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
9e76dc473f04,EPL,布伦特福德,布莱顿,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
bffccace9fde,EPL,莱斯特城,曼彻斯特城,-0.75,-1.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
e08c0dc1db75,EPL,曼彻斯特联,纽卡斯尔联,2.0,2.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
a72f4a2c6bca,EPL,南安普顿,西汉姆联,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
72a86cfc0cf9,EPL,沃特福德,狼队,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
48b9199dd282,FL1,巴黎圣日尔曼,克莱蒙特,1.5,2.0,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
49261a3c4b27,ISA,那不勒斯,尤文图斯,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
e5dc2d772af2,LLG,莱万特,巴列卡诺,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,正常盘口
1f194be58780,BUN,RB莱比锡,拜仁慕尼黑,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8cf1e89b8b1b,EPL,切尔西,阿斯顿维拉,1.5,1.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
464ead657622,ISA,亚特兰大,佛罗伦萨,1.0,1.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
bb4eb651a40a,LLG,毕尔巴鄂竞技,马洛卡,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
262b15921762,FL1,摩纳哥,马赛,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
a5f794cc8b83,ISA,桑普多利亚,国际米兰,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
dcc2c6d2bc2e,FL1,蒙彼利埃,圣埃蒂安,0.0,0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
d9a56be116a5,LLG,西班牙人,马德里竞技,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
23bd301e9108,ISA,卡利亚里,热那亚,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
82eca0194a24,ISA,斯佩齐亚,乌迪内斯,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
667bf0133e19,ISA,都灵,萨勒尼塔纳,0.75,1.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
ef03189d9c2b,FL1,波尔多,朗斯,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
456a6f8ceb0f,FL1,布雷斯特,昂热,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
fc690726f12e,FL1,梅斯,特鲁瓦,0.0,0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
be3a85885a88,FL1,雷恩,兰斯,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
7981b4662a3e,BUN,法兰克福,斯图加特,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
20525d628307,LLG,奥萨苏纳,巴伦西亚,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
8cb0a348ee73,FL1,南特,尼斯,0.0,-0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
8257c1267cd0,EPL,利兹联,利物浦,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e12763107955,BUN,波鸿,柏林赫塔,0.0,-0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
ab21035ecc23,ISA,AC米兰,拉齐奥,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
1a8ea845e76b,LLG,加的斯,皇家社会,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d2c2ef11383a,BUN,门兴格拉德巴赫,比勒费尔德,1.25,1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6025781e23a8,ISA,罗马,萨索洛,1.0,0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
c6cb9fea2427,FL1,里昂,斯特拉斯堡,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
315f6c54f718,LLG,皇家马德里,维戈塞尔塔,1.25,1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
60a3b28248dd,LLG,赫塔菲,埃尔切,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
70f77a36882b,ISA,博洛尼亚,维罗纳,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
058dcb47025c,EPL,埃弗顿,伯恩利,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
b54d01a8e2ea,LLG,格兰纳达,皇家贝蒂斯,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
812290e081a6,UCL,年轻人,曼彻斯特联,-1.25,-1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
eb6d3937f5e0,UCL,塞维利亚,FC萨尔茨堡,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e4fa047f19ed,UCL,切尔西,圣彼得堡泽尼特,1.75,1.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
32f58291344f,UCL,马尔默,尤文图斯,-1.0,-1.25,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
b3db6d868403,UCL,里尔,沃尔夫斯堡,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
595ecd2b20c8,UCL,比利亚雷亚尔,亚特兰大,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6fc3c3995d04,UCL,巴塞罗那,拜仁慕尼黑,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,假动作盘口
f0fcf5daee3e,UCL,基辅迪纳摩,本菲卡,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
9a0e84b9eb18,UEL,莫斯科斯巴达,华沙军团,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
7f1e62f288aa,UCL,贝西克塔斯,多特蒙德,-1.0,-1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
b4b0305f3e39,UCL,谢里夫,顿涅茨克矿工,-0.5,-0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
9ea0762a63af,UCL,布鲁日,巴黎圣日尔曼,-1.75,-1.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
55b18d4f8459,UCL,曼彻斯特城,RB莱比锡,1.5,1.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6acc7550c901,UCL,马德里竞技,波尔图,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
232552fd46f0,UCL,利物浦,AC米兰,1.25,1.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
90d4cf9a6ca6,UCL,葡萄牙体育,阿贾克斯,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
a55ddffdd63a,UCL,国际米兰,皇家马德里,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
954e95f66e54,UEL,萨格勒布迪纳摩,西汉姆联,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
e03506e84974,UEL,维也纳快速,亨克,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
1419de638b08,UEL,勒沃库森,费伦茨瓦罗斯,2.0,1.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
f55551b45f5a,UEL,皇家贝蒂斯,凯尔特人,1.0,0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
a336f47024c7,UEL,莫斯科火车头,马赛,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
fba58d081952,UEL,贝尔格莱德红星,布拉加,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
a26071e52a02,UEL,中日德兰,卢多戈雷茨,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
abe90e3e829e,UEL,加拉塔萨雷,拉齐奥,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
1d3319fefafb,UEL,布隆德比,布拉格斯巴达,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
2a55d3bd4c4f,UEL,格拉斯哥流浪者,里昂,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
36751ef0f0dd,UEL,摩纳哥,格拉茨风暴,1.25,1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
7e2d37e47d9e,UEL,埃因霍温,皇家社会,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
68c8cefc781f,UEL,莱斯特城,那不勒斯,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
ec046b87f896,UEL,奥林匹亚科斯,安特卫普,1.25,0.75,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
5fc09e10ae7f,BUN,柏林赫塔,菲尔特,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
472411912501,ISA,萨索洛,都灵,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
b2614bbe1bdd,EPL,纽卡斯尔联,利兹联,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
7e06d163e06c,LLG,维戈塞尔塔,加的斯,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
ed20e921c820,FL1,斯特拉斯堡,梅斯,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8ef6cf66b80d,EPL,狼队,布伦特福德,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
9c7220636c11,LLG,巴列卡诺,赫塔菲,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
a6e888971838,ISA,热那亚,佛罗伦萨,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
9631583a174a,BUN,拜仁慕尼黑,波鸿,3.25,2.75,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
4310f8347605,BUN,美因茨,弗赖堡,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
d5d2f3b3d80c,BUN,奥格斯堡,门兴格拉德巴赫,-0.5,-0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
6335fd398390,BUN,比勒费尔德,霍芬海姆,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,假动作盘口
86b6bde3ab0d,EPL,伯恩利,阿森纳,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
5d46b1bc014c,EPL,利物浦,水晶宫,1.75,1.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
44e2bf78ac26,EPL,曼彻斯特城,南安普顿,2.25,2.0,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
4fe7eb559fc3,EPL,诺维奇,沃特福德,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
a8b016009484,LLG,马德里竞技,毕尔巴鄂竞技,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
5c61dabbfa21,FL1,朗斯,里尔,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
2b75e51a1e4a,ISA,国际米兰,博洛尼亚,1.5,1.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d38c40735252,EPL,阿斯顿维拉,埃弗顿,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
ed7294e54393,BUN,科隆,RB莱比锡,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
1733d6c05098,LLG,埃尔切,莱万特,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
2d3b19480acd,ISA,萨勒尼塔纳,亚特兰大,-1.5,-1.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
db21c33de23b,LLG,阿拉维斯,奥萨苏纳,0.0,-0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
578c3332eb0a,FL1,圣埃蒂安,波尔多,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
886d94d0f500,ISA,恩波利,桑普多利亚,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
4a95760c405b,FL1,尼斯,摩纳哥,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
bd0b15609134,LLG,马洛卡,比利亚雷亚尔,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
b82d6a7850bc,EPL,布莱顿,莱斯特城,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
48ee6463a35c,EPL,西汉姆联,曼彻斯特联,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
0762f8c2df92,ISA,威尼斯,斯佩齐亚,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
f7d6b2c3e633,FL1,昂热,南特,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e73a59954c44,FL1,克莱蒙特,布雷斯特,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
132ca7b450be,FL1,兰斯,洛里昂,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
19315f5fb882,FL1,特鲁瓦,蒙彼利埃,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
88ff5a30c9fd,BUN,斯图加特,勒沃库森,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
9e8520a2d162,LLG,皇家社会,塞维利亚,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
dab1908de2c3,FL1,马赛,雷恩,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
249b6f1a8de7,BUN,多特蒙德,柏林联合,1.5,1.0,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
31b2664f02ce,EPL,托特纳姆热刺,切尔西,-0.75,-0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
ccd1498bb67e,ISA,维罗纳,罗马,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
f6dada5b3173,ISA,拉齐奥,卡利亚里,1.25,1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
de361d5ca581,LLG,皇家贝蒂斯,西班牙人,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8cdc0b1d9e2b,BUN,沃尔夫斯堡,法兰克福,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
1e4d353fbad4,ISA,尤文图斯,AC米兰,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
9df72e78c5eb,FL1,巴黎圣日尔曼,里昂,1.5,1.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
edad9c6ec9de,LLG,巴伦西亚,皇家马德里,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
3406e6a78565,ISA,乌迪内斯,那不勒斯,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
7f5b3dff400b,LLG,巴塞罗那,格兰纳达,1.75,1.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
62eded3166cf,ISA,博洛尼亚,热那亚,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d36690a8df36,LLG,赫塔菲,马德里竞技,-0.75,-0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
bf8abae310c6,ISA,亚特兰大,萨索洛,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d74790dd4944,ISA,佛罗伦萨,国际米兰,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6f855106a6d5,LLG,毕尔巴鄂竞技,巴列卡诺,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
21e984753883,LLG,莱万特,维戈塞尔塔,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
1c22852a8986,ISA,斯佩齐亚,尤文图斯,-1.25,-1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e3fdd6e53d47,ISA,萨勒尼塔纳,维罗纳,-0.25,-0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
c44feb37a2c9,FL1,里尔,兰斯,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
92f7695ece6c,FL1,摩纳哥,圣埃蒂安,1.0,0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
eddaa03a631c,FL1,蒙彼利埃,波尔多,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,假动作盘口
2cc1b6e35f69,FL1,南特,布雷斯特,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,正常盘口
ce17a28c72f5,FL1,雷恩,克莱蒙特,0.25,0.75,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
b0a496fad195,LLG,西班牙人,阿拉维斯,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
04090139a015,LLG,塞维利亚,巴伦西亚,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
1dff10e145e7,ISA,卡利亚里,恩波利,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
1be15124fcc9,ISA,AC米兰,威尼斯,1.75,1.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6d447c559870,FL1,梅斯,巴黎圣日尔曼,-1.5,-2.0,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
11f86b503b3f,FL1,洛里昂,尼斯,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,正常盘口
cf1a66db2171,FL1,里昂,特鲁瓦,1.25,1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
c5f9302bf2bb,FL1,昂热,马赛,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
ea00113e770b,FL1,朗斯,斯特拉斯堡,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
090afe477623,LLG,皇家马德里,马洛卡,1.75,1.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
809b3ca03052,LLG,比利亚雷亚尔,埃尔切,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
1ff44ec385d3,ISA,桑普多利亚,那不勒斯,-0.75,-0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
55f85e6a1e3c,ISA,都灵,拉齐奥,-0.25,-0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
eda9f4c072c4,LLG,格兰纳达,皇家社会,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6683bf2e5fe8,LLG,奥萨苏纳,皇家贝蒂斯,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
f70111305e63,ISA,罗马,乌迪内斯,1.25,1.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
7bbacbf0e4ef,LLG,加的斯,巴塞罗那,-1.0,-1.25,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
804f7e9eec7e,BUN,菲尔特,拜仁慕尼黑,-3.0,-2.25,0.75,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
eb280ca92876,EPL,切尔西,曼彻斯特城,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
fbff8ed09069,EPL,曼彻斯特联,阿斯顿维拉,1.25,1.5,0.25,升盘,水位稳定,水位稳定,正常波动,假动作盘口
b4cfda9dfd58,LLG,阿拉维斯,马德里竞技,-1.0,-0.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
b1a9d65648cd,ISA,斯佩齐亚,AC米兰,-1.0,-1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
bcd84817ec90,BUN,霍芬海姆,沃尔夫斯堡,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6aa86a914b3c,BUN,勒沃库森,美因茨,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d2547cef83c1,BUN,柏林联合,比勒费尔德,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
bacc603bb0b4,BUN,RB莱比锡,柏林赫塔,1.5,1.0,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
5b7c8f9627e7,BUN,法兰克福,科隆,0.25,0.75,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
35da34b0c7fa,EPL,埃弗顿,诺维奇,0.75,1.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
61c6786b4157,EPL,利兹联,西汉姆联,-0.25,0.25,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
b5cc5b6fcd37,EPL,莱斯特城,伯恩利,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
3afa487ef84d,EPL,沃特福德,纽卡斯尔联,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
cdd9e30e5dc0,LLG,巴伦西亚,毕尔巴鄂竞技,0.0,0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
