match_id,kickoff_time,league_code,home_team,away_team,asian_close_line,fair_asian_line,asian_line_mispricing,asian_edge_pct,value_direction,value_edge_level,market_strength_score,strength_level,trade_score,trade_score_detail,behavior_label,risk_flag,risk_count
5afe1f43b7f8,2021-08-22 01:30:00,LLG,格兰纳达,巴伦西亚,0.0,0.3050534731323724,-0.3050534731323724,3.050534731323724,上盘价值(盘口过浅),中等Edge(3-5%),51,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
c75d8a6e7ebb,2021-08-22 02:45:00,ISA,恩波利,拉齐奥,-0.75,-0.47641630770303983,-0.27358369229696017,2.7358369229696016,上盘价值(盘口过浅),弱Edge(1-3%),45,弱,C,"弱价值信号, 需观察",正常盘口,False,0
d52ad183c7d2,2021-08-22 02:45:00,ISA,都灵,亚特兰大,-1.0,-1.2458684210526318,0.24586842105263185,2.4586842105263185,下盘价值(盘口过深),弱Edge(1-3%),67,强,C,"弱价值信号, 需观察",诱盘信号,False,0
8cdf17f5286c,2021-08-22 03:00:00,FL1,圣埃蒂安,里尔,-0.5,-0.16509009584664552,-0.3349099041533545,3.349099041533545,上盘价值(盘口过浅),中等Edge(3-5%),48,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
ee40bb65f178,2021-08-22 04:00:00,LLG,毕尔巴鄂竞技,巴塞罗那,-0.5,-0.702789719626168,0.20278971962616799,2.02789719626168,下盘价值(盘口过深),弱Edge(1-3%),63,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
9cd1a70f8f89,2021-08-22 19:00:00,FL1,里昂,克莱蒙特,1.25,1.5417418147801683,-0.29174181478016825,2.9174181478016825,上盘价值(盘口过浅),弱Edge(1-3%),57,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
7add2023a683,2021-08-22 21:00:00,FL1,蒙彼利埃,洛里昂,0.0,0.7380000000000002,-0.7380000000000002,7.380000000000003,上盘价值(盘口过浅),强Edge(5-8%),47,弱,C,"弱价值信号, 需观察",正常盘口,True,1
95146bd05a8e,2021-08-22 21:00:00,FL1,斯特拉斯堡,特鲁瓦,0.5,1.0207119420206245,-0.5207119420206245,5.207119420206245,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
f4ff8b99cedf,2021-08-22 21:00:00,FL1,梅斯,兰斯,0.25,0.655424826522745,-0.40542482652274503,4.05424826522745,上盘价值(盘口过浅),中等Edge(3-5%),53,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
7d164675fb0b,2021-08-22 21:00:00,EPL,狼队,托特纳姆热刺,-0.25,-0.040578674351585214,-0.20942132564841479,2.094213256484148,上盘价值(盘口过浅),弱Edge(1-3%),49,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
fb69db74db6b,2021-08-22 21:00:00,EPL,南安普顿,曼彻斯特联,-0.75,-1.0512717712589166,0.3012717712589166,3.0127177125891658,下盘价值(盘口过深),中等Edge(3-5%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
246165ffcd8f,2021-08-22 21:00:00,FL1,波尔多,昂热,0.25,-0.08814127477652522,0.3381412747765252,3.3814127477652525,下盘价值(盘口过深),中等Edge(3-5%),54,中等,B,中等价值+信号确认+风控通过,临场资金冲击,True,1
a05488261860,2021-08-22 21:30:00,BUN,霍芬海姆,柏林联合,0.25,1.1309942132479684,-0.8809942132479684,8.809942132479684,上盘价值(盘口过浅),超强Edge(≥8%),59,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
83da04ccc93e,2021-08-22 23:00:00,LLG,皇家社会,巴列卡诺,1.0,2.0119891027890637,-1.0119891027890637,10.119891027890638,上盘价值(盘口过浅),超强Edge(≥8%),72,强,A,强价值+强信号+低分歧+风控通过,诱盘信号,False,0
6d62507d5048,2021-08-22 23:00:00,FL1,雷恩,南特,0.5,1.5076551724137932,-1.0076551724137932,10.076551724137932,上盘价值(盘口过浅),超强Edge(≥8%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
7316de62d6c6,2021-08-22 23:30:00,EPL,阿森纳,切尔西,-0.75,-0.6789901800327333,-0.07100981996726674,0.7100981996726674,公允定价,无Edge(<1%),48,弱,D,,正常盘口,False,0
2c22418c1ebb,2021-08-22 23:30:00,BUN,拜仁慕尼黑,科隆,2.5,2.932580326790218,-0.4325803267902182,4.325803267902182,上盘价值(盘口过浅),中等Edge(3-5%),80,强,B,中等价值+信号确认+风控通过,假动作盘口,True,1
051ccb67dff9,2021-08-23 00:30:00,ISA,博洛尼亚,萨勒尼塔纳,0.75,1.7453684210526317,-0.9953684210526317,9.953684210526317,上盘价值(盘口过浅),超强Edge(≥8%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
65334ea5adbd,2021-08-23 00:30:00,ISA,乌迪内斯,尤文图斯,-1.0,-1.3147921348314604,0.3147921348314604,3.147921348314604,下盘价值(盘口过深),中等Edge(3-5%),61,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
caaf9c9590b9,2021-08-23 01:30:00,LLG,马德里竞技,埃尔切,1.75,2.3905669366364934,-0.6405669366364934,6.4056693663649344,上盘价值(盘口过浅),强Edge(5-8%),71,强,A,强价值+强信号+低分歧+风控通过,诱盘信号,False,0
c6f64ebc207c,2021-08-23 02:45:00,FL1,尼斯,马赛,-0.25,-0.10400736196319021,-0.14599263803680979,1.4599263803680977,公允定价,弱Edge(1-3%),44,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
3a27424360d1,2021-08-23 02:45:00,ISA,那不勒斯,威尼斯,1.5,2.6433734939759037,-1.1433734939759037,11.433734939759038,上盘价值(盘口过浅),超强Edge(≥8%),71,强,A,强价值+强信号+低分歧+风控通过,临场资金冲击,False,0
41bfb5e50594,2021-08-23 02:45:00,ISA,罗马,佛罗伦萨,0.75,1.5413898305084748,-0.7913898305084748,7.913898305084748,上盘价值(盘口过浅),强Edge(5-8%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
cb258397fa80,2021-08-23 04:00:00,LLG,莱万特,皇家马德里,-1.0,-1.1901675690308609,0.19016756903086085,1.9016756903086085,下盘价值(盘口过深),弱Edge(1-3%),56,中等,C,"弱价值信号, 需观察",正常盘口,False,0
41bacd4ff80e,2021-08-24 00:30:00,ISA,卡利亚里,斯佩齐亚,0.5,1.2190789473684214,-0.7190789473684214,7.190789473684214,上盘价值(盘口过浅),强Edge(5-8%),62,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
0f045a72cb58,2021-08-24 02:00:00,LLG,赫塔菲,塞维利亚,-0.25,-0.0989483738163856,-0.1510516261836144,1.5105162618361438,上盘价值(盘口过浅),弱Edge(1-3%),53,中等,C,"弱价值信号, 需观察",正常盘口,False,0
24fa8dbe73e8,2021-08-24 02:45:00,ISA,桑普多利亚,AC米兰,-0.5,-0.27203947368421066,-0.22796052631578934,2.2796052631578934,上盘价值(盘口过浅),弱Edge(1-3%),48,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
d11281dd8773,2021-08-24 03:00:00,EPL,西汉姆联,莱斯特城,0.0,0.3557913530824659,-0.3557913530824659,3.557913530824659,上盘价值(盘口过浅),中等Edge(3-5%),51,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
561ef3b19f18,2021-08-24 04:00:00,LLG,奥萨苏纳,维戈塞尔塔,0.0,0.362100103114044,-0.362100103114044,3.62100103114044,上盘价值(盘口过浅),中等Edge(3-5%),51,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
3e9c9976cad9,2021-08-25 03:00:00,UCL,埃因霍温,本菲卡,0.5,1.202320717131474,-0.702320717131474,7.02320717131474,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
3366accdaeaa,2021-08-25 03:00:00,UCL,卢多戈雷茨,马尔默,0.25,0.5747553865652725,-0.3247553865652725,3.2475538656527245,上盘价值(盘口过浅),中等Edge(3-5%),43,弱,C,"弱价值信号, 需观察",正常盘口,False,0
b563279e6dfa,2021-08-25 03:00:00,UCL,费伦茨瓦罗斯,年轻人,-0.5,-0.16726556169429113,-0.33273443830570887,3.327344383057089,上盘价值(盘口过浅),中等Edge(3-5%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
e5d1db63b426,2021-08-26 03:00:00,UCL,顿涅茨克矿工,摩纳哥,0.0,-0.31324626865671673,0.31324626865671673,3.1324626865671674,下盘价值(盘口过深),中等Edge(3-5%),52,中等,B,中等价值+信号确认+风控通过,临场资金冲击,False,0
26d02cef9ff1,2021-08-26 03:00:00,UCL,萨格勒布迪纳摩,谢里夫,1.25,1.637793103448276,-0.387793103448276,3.87793103448276,上盘价值(盘口过浅),中等Edge(3-5%),57,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
a25112fa219c,2021-08-26 03:00:00,UCL,布隆德比,FC萨尔茨堡,-0.75,-1.1896900191938578,0.43969001919385775,4.3969001919385775,下盘价值(盘口过深),中等Edge(3-5%),46,弱,C,"弱价值信号, 需观察",假动作盘口,False,0
bb6855dbb588,2021-08-27 00:30:00,UEL,卢甘斯克黎明,维也纳快速,0.25,0.0,0.25,2.5,下盘价值(盘口过深),弱Edge(1-3%),59,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
da292d456715,2021-08-27 02:00:00,UEL,加拉塔萨雷,兰讷斯,0.75,1.5986911984087517,-0.8486911984087517,8.486911984087516,上盘价值(盘口过浅),超强Edge(≥8%),47,弱,C,"弱价值信号, 需观察",正常盘口,False,0
cfbc21f8e4db,2021-08-27 02:15:00,UEL,阿尔克马尔,凯尔特人,0.0,0.7442665101262109,-0.7442665101262109,7.44266510126211,上盘价值(盘口过浅),强Edge(5-8%),47,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
1c5ecb412cb7,2021-08-27 02:30:00,UEL,克卢日,贝尔格莱德红星,-0.25,-0.11268503150119485,-0.13731496849880515,1.3731496849880513,公允定价,弱Edge(1-3%),43,弱,C,"弱价值信号, 需观察",正常盘口,False,0
0a46652224b7,2021-08-27 02:45:00,UEL,布拉迪斯拉发,奥林匹亚科斯,-0.5,-0.9242275449101799,0.4242275449101799,4.242275449101799,下盘价值(盘口过深),中等Edge(3-5%),54,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
cb58f24b0b80,2021-08-27 03:00:00,UEL,格拉茨风暴,穆尔斯卡穆拉,1.5,2.025274725274725,-0.5252747252747252,5.252747252747252,上盘价值(盘口过浅),强Edge(5-8%),65,中等,A,强价值+强信号+低分歧+风控通过,正常盘口,False,0
3532f5f49403,2021-08-27 03:00:00,UEL,华沙军团,布拉格斯拉维亚,-0.25,-0.00786199095022605,-0.24213800904977395,2.4213800904977396,上盘价值(盘口过浅),弱Edge(1-3%),48,弱,C,"弱价值信号, 需观察",正常盘口,False,0
fd04ab36fee1,2021-08-27 03:00:00,UEL,安特卫普,奥莫尼亚,1.0,1.6864799999999998,-0.6864799999999998,6.864799999999997,上盘价值(盘口过浅),强Edge(5-8%),61,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
7ec2af74767c,2021-08-28 00:30:00,ISA,乌迪内斯,威尼斯,0.75,1.3598097512014116,-0.6098097512014116,6.098097512014116,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
04a164bde8e0,2021-08-28 02:00:00,LLG,马洛卡,西班牙人,0.0,0.0,0.0,0.0,公允定价,无Edge(<1%),51,中等,D,,正常盘口,True,1
16bc96036939,2021-08-28 02:30:00,BUN,多特蒙德,霍芬海姆,1.25,2.017562254259502,-0.7675622542595022,7.675622542595022,上盘价值(盘口过浅),强Edge(5-8%),66,强,A,强价值+强信号+低分歧+风控通过,正常盘口,False,0
e053f5744a9d,2021-08-28 02:45:00,ISA,维罗纳,国际米兰,-1.0,-1.0087662802777624,0.008766280277762384,0.08766280277762384,公允定价,无Edge(<1%),52,中等,D,,正常盘口,False,0
da27463ed308,2021-08-28 03:00:00,FL1,南特,里昂,-0.5,-0.7807854896604302,0.28078548966043015,2.8078548966043018,下盘价值(盘口过深),弱Edge(1-3%),58,中等,C,"弱价值信号, 需观察",假动作盘口,False,0
70cb5151618d,2021-08-28 04:15:00,LLG,巴伦西亚,阿拉维斯,0.5,1.4118684210526318,-0.9118684210526318,9.118684210526318,上盘价值(盘口过浅),超强Edge(≥8%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
2cb5f872d02c,2021-08-28 19:30:00,EPL,曼彻斯特城,阿森纳,1.5,2.2329896907216495,-0.7329896907216495,7.3298969072164954,上盘价值(盘口过浅),强Edge(5-8%),71,强,A,强价值+强信号+低分歧+风控通过,假动作盘口,False,0
1bd41c971ce0,2021-08-28 21:30:00,BUN,斯图加特,弗赖堡,0.5,0.7416855960887554,-0.2416855960887554,2.416855960887554,上盘价值(盘口过浅),弱Edge(1-3%),53,中等,C,"弱价值信号, 需观察",正常盘口,False,0
5c184f3de70d,2021-08-28 21:30:00,BUN,美因茨,菲尔特,0.75,1.745548137176712,-0.9955481371767121,9.955481371767121,上盘价值(盘口过浅),超强Edge(≥8%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
8ebbf37596d6,2021-08-28 21:30:00,BUN,奥格斯堡,勒沃库森,-0.75,-0.9903578076525338,0.24035780765253378,2.4035780765253376,下盘价值(盘口过深),弱Edge(1-3%),52,中等,C,"弱价值信号, 需观察",正常盘口,False,0
3d98c6842ab9,2021-08-28 21:30:00,BUN,比勒费尔德,法兰克福,-0.5,-0.24118559608875534,-0.25881440391124466,2.5881440391124464,上盘价值(盘口过浅),弱Edge(1-3%),48,弱,C,"弱价值信号, 需观察",假动作盘口,False,0
5f1e539e554b,2021-08-28 21:30:00,BUN,科隆,波鸿,0.5,1.4625000000000001,-0.9625000000000001,9.625000000000002,上盘价值(盘口过浅),超强Edge(≥8%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
143377eb2667,2021-08-28 22:00:00,EPL,西汉姆联,水晶宫,0.75,1.7417644122191844,-0.9917644122191844,9.917644122191845,上盘价值(盘口过浅),超强Edge(≥8%),63,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
1805b59f2c8c,2021-08-28 22:00:00,EPL,纽卡斯尔联,南安普顿,0.0,0.3573095256762052,-0.3573095256762052,3.573095256762052,上盘价值(盘口过浅),中等Edge(3-5%),56,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
6bc8e42b166b,2021-08-28 22:00:00,EPL,诺维奇,莱斯特城,-0.75,-0.6213604060913704,-0.12863959390862956,1.2863959390862956,公允定价,弱Edge(1-3%),58,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
9a05ffc4cbf6,2021-08-28 22:00:00,EPL,阿斯顿维拉,布伦特福德,0.5,0.9480000000000002,-0.4480000000000002,4.480000000000002,上盘价值(盘口过浅),中等Edge(3-5%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
b2adc65fa574,2021-08-28 22:00:00,EPL,布莱顿,埃弗顿,0.25,0.5539793814432988,-0.30397938144329884,3.039793814432988,上盘价值(盘口过浅),中等Edge(3-5%),58,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
927f73639e91,2021-08-28 23:00:00,LLG,维戈塞尔塔,毕尔巴鄂竞技,0.0,0.3930542617835442,-0.3930542617835442,3.930542617835442,上盘价值(盘口过浅),中等Edge(3-5%),47,弱,C,"弱价值信号, 需观察",正常盘口,False,0
3a8641ba5fbc,2021-08-28 23:00:00,FL1,尼斯,波尔多,0.5,1.1804277566539925,-0.6804277566539925,6.804277566539925,上盘价值(盘口过浅),强Edge(5-8%),51,中等,C,"弱价值信号, 需观察",假动作盘口,False,0
b919e4e1a50c,2021-08-29 00:30:00,EPL,利物浦,切尔西,0.25,0.333332633279483,-0.08333263327948298,0.8333263327948298,公允定价,无Edge(<1%),58,中等,D,,正常盘口,False,0
083d392326b5,2021-08-29 00:30:00,BUN,拜仁慕尼黑,柏林赫塔,1.75,2.873170731707317,-1.123170731707317,11.23170731707317,上盘价值(盘口过浅),超强Edge(≥8%),64,中等,C,"弱价值信号, 需观察",临场资金冲击,False,0
231eb945ce99,2021-08-29 00:30:00,ISA,亚特兰大,博洛尼亚,1.75,2.3415390827416807,-0.5915390827416807,5.9153908274168066,上盘价值(盘口过浅),强Edge(5-8%),60,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
b1f5ede19b48,2021-08-29 00:30:00,ISA,拉齐奥,斯佩齐亚,1.25,2.3415390827416807,-1.0915390827416807,10.915390827416807,上盘价值(盘口过浅),超强Edge(≥8%),72,强,A,强价值+强信号+低分歧+风控通过,诱盘信号,False,0
d17932fa77a7,2021-08-29 01:30:00,LLG,皇家社会,莱万特,1.0,1.7811487889273359,-0.7811487889273359,7.811487889273359,上盘价值(盘口过浅),强Edge(5-8%),61,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
3b2013cd340a,2021-08-29 01:30:00,LLG,埃尔切,塞维利亚,-0.75,-0.8379999999999996,0.08799999999999963,0.8799999999999963,公允定价,无Edge(<1%),44,弱,D,,诱盘信号,False,0
6b612afbc76c,2021-08-29 02:45:00,ISA,佛罗伦萨,都灵,0.25,1.0333,-0.7833000000000001,7.833000000000001,上盘价值(盘口过浅),强Edge(5-8%),59,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
6fecdce82f12,2021-08-29 02:45:00,ISA,尤文图斯,恩波利,1.75,2.538610662358643,-0.7886106623586429,7.8861066235864286,上盘价值(盘口过浅),强Edge(5-8%),71,强,A,强价值+强信号+低分歧+风控通过,假动作盘口,False,0
360f56eebff9,2021-08-29 03:00:00,FL1,马赛,圣埃蒂安,0.75,1.4535993504931441,-0.7035993504931441,7.035993504931442,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
dbddd31d2d77,2021-08-29 04:00:00,LLG,皇家贝蒂斯,皇家马德里,-0.75,-0.47641630770303983,-0.27358369229696017,2.7358369229696016,上盘价值(盘口过浅),弱Edge(1-3%),63,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
9d6a9885dde8,2021-08-29 19:00:00,FL1,特鲁瓦,摩纳哥,-0.75,-0.893539033457249,0.14353903345724905,1.4353903345724905,公允定价,弱Edge(1-3%),44,弱,C,"弱价值信号, 需观察",假动作盘口,False,0
aac475e04383,2021-08-29 21:00:00,EPL,托特纳姆热刺,沃特福德,1.25,2.0639503985828167,-0.8139503985828167,8.139503985828167,上盘价值(盘口过浅),超强Edge(≥8%),61,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
5efe8a24ef7a,2021-08-29 21:00:00,FL1,斯特拉斯堡,布雷斯特,0.25,0.9953492686407424,-0.7453492686407424,7.453492686407424,上盘价值(盘口过浅),强Edge(5-8%),54,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
73dc9d4a27fd,2021-08-29 21:00:00,FL1,朗斯,洛里昂,0.5,1.6149230769230771,-1.1149230769230771,11.14923076923077,上盘价值(盘口过浅),超强Edge(≥8%),58,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
04fe2c4d076a,2021-08-29 21:00:00,EPL,伯恩利,利兹联,-0.5,-0.05696800308403993,-0.44303199691596007,4.4303199691596005,上盘价值(盘口过浅),中等Edge(3-5%),53,中等,B,中等价值+信号确认+风控通过,正常盘口,True,1
0f0dcb050565,2021-08-29 21:00:00,FL1,昂热,雷恩,0.0,0.0,0.0,0.0,公允定价,无Edge(<1%),51,中等,D,,正常盘口,False,0
dd72bb056a65,2021-08-29 21:00:00,FL1,克莱蒙特,梅斯,0.5,1.550230542925916,-1.050230542925916,10.50230542925916,上盘价值(盘口过浅),超强Edge(≥8%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
94d251d0fc3d,2021-08-29 21:30:00,BUN,柏林联合,门兴格拉德巴赫,-0.25,0.3490710424710424,-0.5990710424710424,5.990710424710423,上盘价值(盘口过浅),强Edge(5-8%),49,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
c18b2c750dbe,2021-08-29 23:00:00,LLG,巴塞罗那,赫塔菲,1.25,2.0797253342970725,-0.8297253342970725,8.297253342970725,上盘价值(盘口过浅),超强Edge(≥8%),66,强,A,强价值+强信号+低分歧+风控通过,正常盘口,False,0
1ee687d786e7,2021-08-29 23:00:00,FL1,里尔,蒙彼利埃,0.75,1.5644516129032255,-0.8144516129032255,8.144516129032255,上盘价值(盘口过浅),超强Edge(≥8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
dd0b8b5e0aac,2021-08-29 23:30:00,EPL,狼队,曼彻斯特联,-0.75,-0.8140803059273424,0.06408030592734237,0.6408030592734237,公允定价,无Edge(<1%),52,中等,D,,正常盘口,False,0
a78c1bc066dc,2021-08-29 23:30:00,BUN,沃尔夫斯堡,RB莱比锡,0.0,-0.1296379442109285,0.1296379442109285,1.2963794421092851,公允定价,弱Edge(1-3%),47,弱,C,"弱价值信号, 需观察",假动作盘口,True,1
ea2d94ecc968,2021-08-30 00:30:00,ISA,热那亚,那不勒斯,-1.25,-1.1025311513475435,-0.14746884865245646,1.4746884865245646,公允定价,弱Edge(1-3%),67,强,C,"弱价值信号, 需观察",临场资金冲击,False,0
abf9f5ae93eb,2021-08-30 00:30:00,ISA,萨索洛,桑普多利亚,0.5,0.8137462686567167,-0.31374626865671673,3.1374626865671673,上盘价值(盘口过浅),中等Edge(3-5%),53,中等,B,中等价值+信号确认+风控通过,假动作盘口,False,0
